,amount,direction,index_price,instrument_name,mark_price,price,tick_direction,timestamp,trade_id,trade_seq,liquidation
0,720.0,sell,11395.67,BTC-25SEP20,11565.23,11566.0,0.0,1597175996178.0,87940745,1694915.0,
1,50.0,sell,11395.67,BTC-25SEP20,11565.23,11565.5,2.0,1597175996181.0,87940747,1694917.0,
2,10.0,sell,11390.23,BTC-25SEP20,11560.01,11558.5,2.0,1597176003924.0,87940777,1694918.0,
3,30.0,sell,11390.23,BTC-25SEP20,11560.01,11558.5,3.0,1597176004438.0,87940810,1694919.0,
4,560.0,sell,11390.23,BTC-25SEP20,11560.01,11558.5,3.0,1597176004447.0,87940812,1694920.0,
5,380.0,sell,11386.99,BTC-25SEP20,11556.98,11558.5,3.0,1597176011157.0,87940871,1694921.0,
6,2490.0,sell,11386.99,BTC-25SEP20,11556.98,11556.5,3.0,1597176011160.0,87940876,1694925.0,
7,20.0,sell,11386.99,BTC-25SEP20,11556.98,11555.0,2.0,1597176011501.0,87940877,1694926.0,
8,500.0,sell,11386.99,BTC-25SEP20,11556.98,11550.0,0.0,1597176011509.0,87940883,1694932.0,
9,4310.0,buy,11383.97,BTC-25SEP20,11552.65,11552.5,0.0,1597176030011.0,87940935,1694936.0,
10,500.0,buy,11383.97,BTC-25SEP20,11552.65,11552.5,1.0,1597176030060.0,87940942,1694937.0,
11,3230.0,buy,11383.97,BTC-25SEP20,11552.65,11553.0,0.0,1597176030661.0,87940945,1694939.0,
12,3780.0,buy,11383.97,BTC-25SEP20,11552.65,11553.0,1.0,1597176030662.0,87940946,1694940.0,
13,4990.0,buy,11385.37,BTC-25SEP20,11554.04,11553.0,1.0,1597176031864.0,87940963,1694941.0,
14,400.0,sell,11387.12,BTC-25SEP20,11557.11,11557.5,0.0,1597176045771.0,87940994,1694943.0,
15,1200.0,sell,11384.3,BTC-25SEP20,11554.05,11553.0,2.0,1597176053323.0,87941019,1694944.0,
16,8270.0,sell,11384.3,BTC-25SEP20,11554.05,11553.0,3.0,1597176053574.0,87941020,1694945.0,
17,1080.0,sell,11382.1,BTC-25SEP20,11551.35,11549.5,2.0,1597176068652.0,87941047,1694946.0,
18,1000.0,sell,11381.92,BTC-25SEP20,11551.05,11549.5,3.0,1597176069883.0,87941048,1694947.0,
19,1100.0,buy,11382.31,BTC-25SEP20,11550.32,11550.0,0.0,1597176083988.0,87941060,1694948.0,
20,170.0,buy,11383.05,BTC-25SEP20,11550.49,11550.0,1.0,1597176096194.0,87941079,1694951.0,
21,1600.0,buy,11383.05,BTC-25SEP20,11550.49,11553.5,0.0,1597176096278.0,87941081,1694952.0,
22,4170.0,buy,11384.97,BTC-25SEP20,11552.57,11553.5,1.0,1597176098979.0,87941085,1694953.0,
23,25660.0,sell,11385.58,BTC-25SEP20,11553.34,11558.5,0.0,1597176101840.0,87941112,1694954.0,
24,8040.0,sell,11386.84,BTC-25SEP20,11555.76,11558.5,0.0,1597176106340.0,87941122,1694957.0,
25,1600.0,sell,11386.84,BTC-25SEP20,11555.76,11558.5,1.0,1597176106358.0,87941123,1694958.0,
26,10000.0,sell,11386.56,BTC-25SEP20,11555.86,11558.5,1.0,1597176108283.0,87941124,1694959.0,
27,6020.0,sell,11386.59,BTC-25SEP20,11556.06,11558.5,1.0,1597176109314.0,87941125,1694960.0,
28,10.0,sell,11386.23,BTC-25SEP20,11556.39,11558.5,1.0,1597176114529.0,87941131,1694962.0,
29,10000.0,sell,11386.23,BTC-25SEP20,11556.39,11557.5,2.0,1597176114668.0,87941132,1694963.0,
30,10.0,sell,11384.26,BTC-25SEP20,11554.75,11554.5,2.0,1597176126881.0,87941139,1694964.0,
31,10000.0,sell,11384.75,BTC-25SEP20,11555.16,11554.0,0.0,1597176127809.0,87941142,1694966.0,
32,8330.0,sell,11385.18,BTC-25SEP20,11555.52,11554.0,1.0,1597176128975.0,87941143,1694967.0,
33,10.0,sell,11383.14,BTC-25SEP20,11553.38,11554.0,1.0,1597176167625.0,87941162,1694969.0,
34,10.0,sell,11379.45,BTC-25SEP20,11549.67,11549.5,2.0,1597176261425.0,87941228,1694971.0,
35,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,2.0,1597176269015.0,87941261,1694973.0,
36,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269031.0,87941262,1694974.0,
37,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269033.0,87941263,1694975.0,
38,2430.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269037.0,87941264,1694976.0,
39,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269041.0,87941265,1694977.0,
40,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269043.0,87941266,1694978.0,
41,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269046.0,87941267,1694979.0,
42,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269048.0,87941268,1694980.0,
43,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269051.0,87941269,1694981.0,
44,2500.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269052.0,87941270,1694982.0,
45,650.0,sell,11374.92,BTC-25SEP20,11544.75,11544.5,3.0,1597176269054.0,87941271,1694983.0,
46,2100.0,sell,11373.61,BTC-25SEP20,11543.01,11541.0,2.0,1597176272956.0,87941286,1694984.0,
47,20.0,sell,11371.69,BTC-25SEP20,11540.88,11540.0,2.0,1597176275437.0,87941357,1694985.0,
48,100.0,sell,11370.83,BTC-25SEP20,11539.96,11539.0,2.0,1597176276938.0,87941390,1694987.0,
49,2400.0,sell,11370.83,BTC-25SEP20,11539.96,11539.0,3.0,1597176277128.0,87941391,1694988.0,
50,20.0,sell,11369.17,BTC-25SEP20,11538.18,11535.0,2.0,1597176277791.0,87941433,1694990.0,
51,7430.0,sell,11369.17,BTC-25SEP20,11538.18,11535.0,3.0,1597176277807.0,87941437,1694992.0,
52,10.0,sell,11365.27,BTC-25SEP20,11533.63,11530.0,2.0,1597176279580.0,87941473,1694993.0,
53,20.0,sell,11363.28,BTC-25SEP20,11531.64,11526.0,2.0,1597176279856.0,87941478,1694995.0,
54,50000.0,sell,11362.06,BTC-25SEP20,11529.61,11524.0,2.0,1597176281423.0,87941496,1694997.0,
55,30530.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,0.0,1597176281605.0,87941499,1694999.0,
56,6260.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281612.0,87941500,1695000.0,
57,3870.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281613.0,87941501,1695001.0,
58,490.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281836.0,87941525,1695002.0,
59,3480.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281869.0,87941528,1695005.0,
60,1020.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281871.0,87941529,1695006.0,
61,2460.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281878.0,87941533,1695008.0,
62,8480.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,1.0,1597176281883.0,87941535,1695009.0,
63,460.0,buy,11360.75,BTC-25SEP20,11528.3,11527.5,0.0,1597176281924.0,87941542,1695010.0,
64,1700.0,buy,11360.75,BTC-25SEP20,11528.3,11524.5,2.0,1597176282070.0,87941550,1695011.0,
65,20.0,buy,11362.26,BTC-25SEP20,11530.27,11533.0,0.0,1597176285064.0,87941598,1695012.0,
66,1100.0,buy,11362.26,BTC-25SEP20,11530.27,11533.0,1.0,1597176285093.0,87941604,1695013.0,
67,1600.0,sell,11363.66,BTC-25SEP20,11532.79,11529.5,2.0,1597176301387.0,87941658,1695014.0,
68,500.0,sell,11357.11,BTC-25SEP20,11526.26,11525.0,2.0,1597176310270.0,87941700,1695015.0,
69,2760.0,sell,11358.5,BTC-25SEP20,11527.53,11527.0,0.0,1597176311966.0,87941702,1695016.0,
70,20.0,sell,11353.57,BTC-25SEP20,11522.74,11521.0,2.0,1597176324536.0,87941748,1695017.0,
71,30.0,sell,11353.57,BTC-25SEP20,11522.74,11518.0,3.0,1597176324734.0,87941787,1695021.0,
72,20.0,sell,11351.17,BTC-25SEP20,11519.87,11517.0,2.0,1597176327018.0,87941837,1695022.0,
73,20.0,sell,11351.17,BTC-25SEP20,11519.68,11513.5,2.0,1597176327684.0,87941842,1695023.0,
74,25510.0,sell,11348.27,BTC-25SEP20,11516.78,11513.5,3.0,1597176327991.0,87941847,1695024.0,
75,1100.0,buy,11345.24,BTC-25SEP20,11512.38,11510.5,2.0,1597176333752.0,87941933,1695026.0,
76,25550.0,sell,11343.99,BTC-25SEP20,11511.04,11511.5,0.0,1597176339739.0,87941950,1695028.0,
77,1520.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,0.0,1597176346538.0,87942008,1695038.0,
78,1970.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,1.0,1597176346541.0,87942009,1695039.0,
79,1360.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,1.0,1597176346601.0,87942010,1695040.0,
80,400.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,1.0,1597176346604.0,87942011,1695041.0,
81,4530.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,1.0,1597176346646.0,87942013,1695043.0,
82,1510.0,buy,11340.44,BTC-25SEP20,11506.99,11509.0,1.0,1597176346674.0,87942014,1695044.0,
83,1470.0,buy,11344.44,BTC-25SEP20,11509.87,11509.5,0.0,1597176377759.0,87942071,1695045.0,
84,100.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176382540.0,87942082,1695048.0,
85,410.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176382545.0,87942083,1695049.0,
86,100.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176382610.0,87942087,1695051.0,
87,100.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176382664.0,87942088,1695052.0,
88,2780.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176383197.0,87942096,1695053.0,
89,3370.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176383272.0,87942097,1695054.0,
90,3090.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176383299.0,87942098,1695055.0,
91,870.0,buy,11346.74,BTC-25SEP20,11511.76,11509.5,1.0,1597176383303.0,87942099,1695056.0,
92,2430.0,buy,11346.94,BTC-25SEP20,11511.81,11509.5,1.0,1597176383596.0,87942101,1695057.0,
93,100.0,buy,11346.94,BTC-25SEP20,11511.81,11509.5,1.0,1597176383600.0,87942102,1695058.0,
94,100.0,buy,11346.94,BTC-25SEP20,11511.81,11509.5,1.0,1597176383648.0,87942103,1695059.0,
95,5440.0,buy,11346.94,BTC-25SEP20,11511.81,11509.5,1.0,1597176383688.0,87942104,1695060.0,
96,10.0,buy,11346.94,BTC-25SEP20,11511.81,11509.5,1.0,1597176383814.0,87942105,1695061.0,
97,500.0,buy,11346.96,BTC-25SEP20,11512.19,11518.0,0.0,1597176384859.0,87942109,1695062.0,
98,2500.0,buy,11348.75,BTC-25SEP20,11515.18,11521.5,0.0,1597176388167.0,87942127,1695064.0,
99,22650.0,sell,11349.11,BTC-25SEP20,11517.43,11521.0,2.0,1597176392736.0,87942150,1695066.0,
100,2930.0,sell,11349.11,BTC-25SEP20,11517.43,11521.0,3.0,1597176392738.0,87942151,1695067.0,
101,2500.0,sell,11348.38,BTC-25SEP20,11516.74,11517.5,2.0,1597176393632.0,87942209,1695068.0,
102,1600.0,sell,11348.38,BTC-25SEP20,11516.74,11517.5,3.0,1597176393686.0,87942210,1695069.0,
103,3400.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,2.0,1597176410599.0,87942284,1695070.0,
104,3030.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410600.0,87942285,1695071.0,
105,3300.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410601.0,87942286,1695072.0,
106,3030.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410602.0,87942287,1695073.0,
107,2600.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410603.0,87942289,1695074.0,
108,3110.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410611.0,87942292,1695075.0,
109,1550.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410613.0,87942294,1695076.0,
110,3030.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410630.0,87942298,1695077.0,
111,2490.0,sell,11339.49,BTC-25SEP20,11507.17,11505.0,3.0,1597176410640.0,87942300,1695078.0,
112,500.0,sell,11339.49,BTC-25SEP20,11507.17,11497.5,2.0,1597176410646.0,87942308,1695082.0,
113,30.0,sell,11331.61,BTC-25SEP20,11498.22,11493.0,2.0,1597176412556.0,87942465,1695085.0,
114,30.0,sell,11331.61,BTC-25SEP20,11498.22,11490.0,2.0,1597176413163.0,87942485,1695086.0,
115,2190.0,buy,11326.81,BTC-25SEP20,11492.82,11488.0,2.0,1597176413775.0,87942508,1695089.0,
116,1600.0,buy,11327.29,BTC-25SEP20,11492.99,11488.0,2.0,1597176414547.0,87942549,1695091.0,
117,2340.0,buy,11327.29,BTC-25SEP20,11492.99,11488.0,3.0,1597176414581.0,87942552,1695092.0,
118,3290.0,buy,11327.29,BTC-25SEP20,11492.99,11492.0,0.0,1597176414715.0,87942582,1695093.0,
119,10.0,buy,11327.29,BTC-25SEP20,11492.99,11492.0,1.0,1597176414718.0,87942583,1695094.0,
120,2410.0,buy,11327.29,BTC-25SEP20,11492.99,11492.5,0.0,1597176414728.0,87942586,1695095.0,
121,4860.0,buy,11327.29,BTC-25SEP20,11492.99,11492.5,1.0,1597176414751.0,87942588,1695096.0,
122,4320.0,buy,11327.29,BTC-25SEP20,11492.99,11493.0,0.0,1597176414826.0,87942598,1695097.0,
123,5630.0,buy,11327.29,BTC-25SEP20,11492.99,11493.0,1.0,1597176414827.0,87942599,1695098.0,
124,1540.0,buy,11327.29,BTC-25SEP20,11492.99,11493.0,1.0,1597176414828.0,87942600,1695099.0,
125,350.0,buy,11327.29,BTC-25SEP20,11492.99,11493.0,1.0,1597176414898.0,87942609,1695101.0,
126,2190.0,sell,11331.32,BTC-25SEP20,11497.02,11498.5,0.0,1597176415891.0,87942661,1695102.0,
127,5560.0,sell,11330.82,BTC-25SEP20,11496.62,11499.5,0.0,1597176416937.0,87942664,1695103.0,
128,1600.0,sell,11331.24,BTC-25SEP20,11497.61,11507.0,0.0,1597176419358.0,87942690,1695104.0,
129,5540.0,sell,11331.6,BTC-25SEP20,11498.58,11507.0,1.0,1597176419850.0,87942696,1695105.0,
130,2500.0,sell,11331.6,BTC-25SEP20,11498.58,11507.0,1.0,1597176419859.0,87942697,1695106.0,
131,2500.0,sell,11331.6,BTC-25SEP20,11498.58,11507.0,1.0,1597176419869.0,87942698,1695107.0,
132,2740.0,sell,11331.6,BTC-25SEP20,11498.58,11507.0,1.0,1597176419875.0,87942699,1695108.0,
133,5520.0,sell,11331.6,BTC-25SEP20,11498.58,11503.5,2.0,1597176420067.0,87942709,1695109.0,
134,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,2.0,1597176420427.0,87942713,1695110.0,
135,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420441.0,87942714,1695111.0,
136,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420445.0,87942715,1695112.0,
137,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420447.0,87942716,1695113.0,
138,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420458.0,87942717,1695114.0,
139,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420461.0,87942718,1695115.0,
140,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420469.0,87942719,1695116.0,
141,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420473.0,87942720,1695117.0,
142,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420480.0,87942721,1695118.0,
143,2500.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420482.0,87942722,1695119.0,
144,510.0,sell,11331.6,BTC-25SEP20,11498.9,11502.5,3.0,1597176420505.0,87942723,1695120.0,
145,2500.0,sell,11330.82,BTC-25SEP20,11498.12,11502.5,3.0,1597176420614.0,87942731,1695121.0,
146,30.0,sell,11330.82,BTC-25SEP20,11498.12,11502.5,3.0,1597176420617.0,87942732,1695122.0,
147,2500.0,sell,11330.82,BTC-25SEP20,11498.12,11502.0,2.0,1597176420660.0,87942733,1695123.0,
148,30.0,sell,11330.82,BTC-25SEP20,11498.12,11502.0,3.0,1597176420662.0,87942734,1695124.0,
149,2410.0,sell,11330.82,BTC-25SEP20,11498.12,11502.0,3.0,1597176420706.0,87942735,1695125.0,
150,2990.0,sell,11330.82,BTC-25SEP20,11498.12,11499.0,2.0,1597176421134.0,87942738,1695126.0,
151,50.0,sell,11325.88,BTC-25SEP20,11492.69,11493.0,2.0,1597176424162.0,87942774,1695133.0,
152,2750.0,sell,11325.88,BTC-25SEP20,11492.68,11492.0,2.0,1597176424523.0,87942776,1695134.0,
153,2180.0,buy,11324.93,BTC-25SEP20,11491.4,11488.5,2.0,1597176426530.0,87942782,1695135.0,
154,3200.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426565.0,87942785,1695137.0,
155,5410.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426566.0,87942786,1695138.0,
156,3150.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426569.0,87942787,1695139.0,
157,3820.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426576.0,87942788,1695140.0,
158,1600.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426592.0,87942789,1695141.0,
159,5380.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426600.0,87942794,1695142.0,
160,2570.0,buy,11324.93,BTC-25SEP20,11491.4,11489.0,1.0,1597176426606.0,87942795,1695143.0,
161,2450.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427003.0,87942805,1695144.0,
162,5460.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427087.0,87942806,1695145.0,
163,3790.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427090.0,87942809,1695147.0,
164,2750.0,sell,11324.32,BTC-25SEP20,11490.79,11488.5,2.0,1597176427226.0,87942811,1695149.0,
165,9840.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,0.0,1597176427288.0,87942819,1695150.0,
166,6890.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427364.0,87942833,1695152.0,
167,10.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427372.0,87942834,1695153.0,
168,760.0,buy,11324.32,BTC-25SEP20,11490.79,11489.0,1.0,1597176427389.0,87942835,1695154.0,
169,980.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427461.0,87942837,1695155.0,
170,30.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427502.0,87942845,1695156.0,
171,1030.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427508.0,87942847,1695157.0,
172,1660.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427528.0,87942848,1695158.0,
173,2720.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427531.0,87942849,1695159.0,
174,8560.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427535.0,87942850,1695160.0,
175,4250.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427539.0,87942851,1695161.0,
176,450.0,buy,11324.32,BTC-25SEP20,11490.67,11489.0,1.0,1597176427559.0,87942852,1695162.0,
177,2140.0,buy,11326.68,BTC-25SEP20,11493.03,11489.0,1.0,1597176427796.0,87942858,1695164.0,
178,1120.0,buy,11326.68,BTC-25SEP20,11493.03,11489.0,1.0,1597176427798.0,87942859,1695165.0,
179,1910.0,buy,11326.68,BTC-25SEP20,11493.03,11489.0,1.0,1597176427800.0,87942860,1695166.0,
180,530.0,buy,11326.68,BTC-25SEP20,11493.03,11489.0,1.0,1597176427802.0,87942861,1695167.0,
181,1600.0,sell,11328.63,BTC-25SEP20,11495.4,11502.5,0.0,1597176429966.0,87942899,1695168.0,
182,2180.0,sell,11330.11,BTC-25SEP20,11497.33,11502.5,1.0,1597176431374.0,87942916,1695169.0,
183,2500.0,sell,11330.11,BTC-25SEP20,11497.33,11502.0,2.0,1597176431376.0,87942917,1695170.0,
184,2500.0,sell,11330.11,BTC-25SEP20,11497.33,11502.0,3.0,1597176431378.0,87942918,1695171.0,
185,2500.0,sell,11330.11,BTC-25SEP20,11497.33,11502.0,3.0,1597176431388.0,87942919,1695172.0,
186,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431398.0,87942920,1695173.0,
187,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431400.0,87942921,1695174.0,
188,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431404.0,87942922,1695175.0,
189,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431407.0,87942923,1695176.0,
190,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431409.0,87942924,1695177.0,
191,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431435.0,87942925,1695178.0,
192,2500.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431437.0,87942926,1695179.0,
193,530.0,sell,11330.11,BTC-25SEP20,11497.64,11502.0,3.0,1597176431438.0,87942927,1695180.0,
194,1510.0,sell,11330.11,BTC-25SEP20,11497.64,11501.5,2.0,1597176431583.0,87942936,1695181.0,
195,2500.0,sell,11328.33,BTC-25SEP20,11495.96,11495.0,2.0,1597176435355.0,87942964,1695182.0,
196,5550.0,sell,11328.33,BTC-25SEP20,11495.9,11495.0,3.0,1597176435455.0,87942965,1695183.0,
197,2500.0,sell,11328.33,BTC-25SEP20,11495.9,11495.0,3.0,1597176435469.0,87942966,1695184.0,
198,20.0,buy,11328.66,BTC-25SEP20,11496.25,11495.0,3.0,1597176441337.0,87943000,1695185.0,
199,500.0,sell,11329.15,BTC-25SEP20,11496.56,11500.5,0.0,1597176442725.0,87943001,1695186.0,
200,1100.0,buy,11334.33,BTC-25SEP20,11502.54,11501.5,0.0,1597176449300.0,87943020,1695187.0,
201,480.0,buy,11342.01,BTC-25SEP20,11514.72,11517.0,0.0,1597176484505.0,87943094,1695188.0,
202,10.0,sell,11341.76,BTC-25SEP20,11515.33,11515.5,2.0,1597176497846.0,87943148,1695189.0,
203,1600.0,buy,11345.92,BTC-25SEP20,11517.31,11516.0,0.0,1597176547725.0,87943215,1695191.0,
204,1100.0,buy,11350.14,BTC-25SEP20,11520.16,11516.0,1.0,1597176554070.0,87943252,1695192.0,
205,240.0,buy,11363.7,BTC-25SEP20,11536.29,11537.5,0.0,1597176571221.0,87943350,1695193.0,
206,3300.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176573992.0,87943352,1695194.0,
207,5500.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176573999.0,87943353,1695195.0,
208,3300.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574000.0,87943354,1695196.0,
209,3300.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574003.0,87943355,1695197.0,
210,3300.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574012.0,87943356,1695198.0,
211,3300.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574013.0,87943357,1695199.0,
212,1600.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574014.0,87943358,1695200.0,
213,2000.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574016.0,87943359,1695201.0,
214,10.0,sell,11362.86,BTC-25SEP20,11535.68,11537.5,1.0,1597176574018.0,87943361,1695203.0,
215,500.0,sell,11362.86,BTC-25SEP20,11535.68,11530.5,2.0,1597176574254.0,87943362,1695204.0,
216,20.0,sell,11362.81,BTC-25SEP20,11535.33,11532.5,0.0,1597176574811.0,87943367,1695209.0,
217,5750.0,buy,11347.33,BTC-25SEP20,11518.46,11516.5,2.0,1597176644347.0,87943554,1695210.0,
218,1400.0,buy,11347.33,BTC-25SEP20,11518.34,11516.5,3.0,1597176644657.0,87943556,1695212.0,
219,4430.0,buy,11347.33,BTC-25SEP20,11518.34,11516.5,3.0,1597176644799.0,87943557,1695213.0,
220,200.0,buy,11349.03,BTC-25SEP20,11519.69,11518.0,0.0,1597176646853.0,87943568,1695214.0,
221,1200.0,buy,11350.19,BTC-25SEP20,11520.39,11518.0,1.0,1597176649976.0,87943578,1695215.0,
222,40.0,buy,11354.34,BTC-25SEP20,11524.38,11519.5,0.0,1597176651254.0,87943583,1695216.0,
223,25580.0,sell,11364.33,BTC-25SEP20,11532.97,11533.5,0.0,1597176696302.0,87943646,1695217.0,
224,23070.0,sell,11364.42,BTC-25SEP20,11533.26,11534.5,0.0,1597176697739.0,87943647,1695218.0,
225,30.0,sell,11364.29,BTC-25SEP20,11533.21,11534.5,1.0,1597176699292.0,87943651,1695220.0,
226,30.0,sell,11363.64,BTC-25SEP20,11532.95,11534.5,1.0,1597176703801.0,87943655,1695223.0,
227,80.0,sell,11363.64,BTC-25SEP20,11532.95,11533.5,2.0,1597176703951.0,87943657,1695225.0,
228,5760.0,sell,11363.64,BTC-25SEP20,11532.95,11532.0,2.0,1597176704336.0,87943659,1695226.0,
229,1600.0,buy,11350.77,BTC-25SEP20,11520.32,11519.0,2.0,1597176725750.0,87943733,1695227.0,
230,130.0,buy,11362.81,BTC-25SEP20,11533.21,11533.0,0.0,1597176753149.0,87943788,1695228.0,
231,970.0,buy,11351.35,BTC-25SEP20,11521.94,11520.0,2.0,1597176778696.0,87943842,1695229.0,
232,1100.0,buy,11358.12,BTC-25SEP20,11528.05,11528.5,0.0,1597176803425.0,87943886,1695230.0,
233,500.0,sell,11349.17,BTC-25SEP20,11520.03,11519.0,2.0,1597176844920.0,87943927,1695234.0,
234,57600.0,sell,11349.17,BTC-25SEP20,11520.03,11516.0,3.0,1597176845121.0,87943932,1695239.0,
235,10.0,sell,11347.2,BTC-25SEP20,11516.36,11515.5,2.0,1597176861997.0,87943945,1695240.0,
236,10.0,sell,11345.68,BTC-25SEP20,11514.66,11511.5,2.0,1597176863371.0,87943970,1695243.0,
237,14290.0,sell,11345.68,BTC-25SEP20,11514.66,11511.0,2.0,1597176863374.0,87943971,1695244.0,
238,5000.0,sell,11345.68,BTC-25SEP20,11514.66,11511.0,3.0,1597176863389.0,87943972,1695245.0,
239,1570.0,sell,11345.68,BTC-25SEP20,11514.66,11511.0,3.0,1597176863404.0,87943973,1695246.0,
240,2860.0,sell,11345.68,BTC-25SEP20,11514.66,11511.0,3.0,1597176863420.0,87943975,1695247.0,
